transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,email,phone,payment_status,revenue,year,month,quarter
4417,1466,Joyce Sims,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-04-20,1,NetBanking,0.3,Jo***@gmail.com,******4544,successful,10500.0,2025,4,2
4418,1043,Kelly Johnson,104,8000.0,Shoes,Clothing,online,Bangalore,2025-06-03,2,Card,0.15,Ke***@outlook.com,******1890,successful,13600.0,2025,6,2
4419,1603,Holly Wilson,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-12-28,2,NetBanking,0.1,Ho***@gmail.com,******7048,successful,90000.0,2025,12,4
4420,1885,Emma Wolf,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2026-01-07,3,NetBanking,0.2,Em***@yahoo.com,******3263,successful,156000.0,2026,1,1
4421,1098,Betty Mcclain,106,80000.0,Sofa,Furniture,offline,Bangalore,2026-02-28,1,UPI,0.15,Be***@gmail.com,******0821,successful,68000.0,2026,2,1
4422,1761,Gina Nichols,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-12-01,4,Card,0.35,Gi***@outlook.com,******4138,successful,39000.0,2025,12,4
4423,1117,Jeremy Nichols,101,250000.0,Laptop,Electronics,offline,Bangalore,2026-02-27,1,Card,0.4,Je***@yahoo.com,******4350,successful,150000.0,2026,2,1
4424,1100,John Jones,103,1300.0,Shirt,Clothing,online,Mumbai,2025-07-28,1,UPI,0.05,Jo***@outlook.com,******6682,successful,1235.0,2025,7,3
4425,1515,Judy Bishop,108,15000.0,Mixer Grinder,Home Appliances,offline,Bangalore,2025-07-13,4,Card,0.3,Ju***@outlook.com,******6066,successful,42000.0,2025,7,3
4426,1267,Thomas Crawford,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2026-04-15,1,Card,0.2,Th***@gmail.com,******7950,successful,52000.0,2026,4,2
4427,1058,Edward Campbell,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-04-19,2,NetBanking,0.05,Ed***@outlook.com,******4886,successful,123500.0,2025,4,2
4428,1785,Mikayla Joyce,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2025-11-16,1,Card,0.3,Mi***@gmail.com,******4138,successful,45500.0,2025,11,4
4429,1293,James Crawford,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-11-29,1,NetBanking,0.3,Ja***@yahoo.com,******6088,successful,35000.0,2025,11,4
4429,1293,James Crawford,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-11-29,1,NetBanking,0.3,Ja***@yahoo.com,******6088,failed,35000.0,2025,11,4
4430,1890,Kim Massey,106,80000.0,Sofa,Furniture,online,Chennai,2025-12-26,1,UPI,0.4,Ki***@gmail.com,******7813,successful,48000.0,2025,12,4
4431,1447,Michele Wright,107,50000.0,Dining Table,Furniture,offline,Bangalore,2026-01-25,2,Cash,0.25,Mi***@gmail.com,******1079,successful,75000.0,2026,1,1
4432,1540,Derek Brooks,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-11-04,5,Cash,0.2,De***@gmail.com,******0281,successful,60000.0,2025,11,4
4433,1685,Sonya Robertson,102,70000.0,Phone,Electronics,online,Hyderabad,2025-11-19,4,Card,0.2,So***@gmail.com,******4115,successful,224000.0,2025,11,4
4434,1555,Daniel Burke,106,80000.0,Sofa,Furniture,online,Delhi,2025-10-27,5,NetBanking,0.2,Da***@gmail.com,******4377,successful,320000.0,2025,10,4
4435,1499,Paula Mcbride,105,45000.0,Tv,Electronics,online,Hyderabad,2026-03-04,4,Cash,0.25,Pa***@gmail.com,******5805,successful,135000.0,2026,3,1
4436,1253,Dawn Ward,102,70000.0,Phone,Electronics,offline,Mumbai,2025-09-26,3,NetBanking,0.05,Da***@gmail.com,******0767,successful,199500.0,2025,9,3
4437,1354,Jordan Donaldson,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-12-28,5,Card,0.25,Jo***@gmail.com,******2732,successful,300000.0,2025,12,4
4438,1575,Virginia Pacheco,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-01-20,5,Cash,0.1,Vi***@gmail.com,******7456,successful,225000.0,2026,1,1
4439,1584,Megan Cruz,101,250000.0,Laptop,Electronics,online,Mumbai,2025-07-03,1,Card,0.25,Me***@yahoo.com,******9564,successful,187500.0,2025,7,3
4440,1233,Heather Reilly,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-12-29,1,Card,0.3,He***@gmail.com,******0068,successful,31500.0,2025,12,4
4441,1373,Sarah Rodriguez,106,80000.0,Sofa,Furniture,online,Delhi,2025-01-07,1,Cash,0.35,Sa***@yahoo.com,******5901,successful,52000.0,2025,1,1
4442,1306,Curtis Knight,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-10-18,4,Card,0.3,Cu***@gmail.com,******6389,successful,126000.0,2025,10,4
4443,1141,Roberta Boyd,108,15000.0,Mixer Grinder,Home Appliances,offline,Delhi,2026-08-02,3,UPI,0.35,Ro***@yahoo.com,******5128,successful,29250.0,2026,8,3
4444,1492,Benjamin Thomas,101,250000.0,Laptop,Electronics,online,Chennai,2025-06-23,4,Card,0.4,Be***@outlook.com,******7609,successful,600000.0,2025,6,2
4445,1333,Douglas Thompson,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-06-28,2,UPI,0.15,Do***@outlook.com,******5146,successful,110500.0,2025,6,2
4446,1961,Teresa Dalton,105,45000.0,Tv,Electronics,online,Hyderabad,2026-02-26,4,Card,0.1,Te***@outlook.com,******3050,successful,162000.0,2026,2,1
4447,1965,Ana Ross,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-12-14,1,Cash,0.2,An***@gmail.com,******3396,successful,200000.0,2025,12,4
4448,1470,Suzanne Miranda,104,8000.0,Shoes,Clothing,offline,Chennai,2025-05-17,5,NetBanking,0.1,Su***@outlook.com,******7257,successful,36000.0,2025,5,2
4448,1470,Suzanne Miranda,104,8000.0,Shoes,Clothing,offline,Chennai,2025-05-17,5,NetBanking,0.1,Su***@outlook.com,******7257,failed,36000.0,2025,5,2
4449,1996,Jeremy Conley,104,8000.0,Shoes,Clothing,offline,Chennai,2026-03-04,3,Card,0.35,Je***@gmail.com,******4487,successful,15600.0,2026,3,1
4450,1198,Christopher Villa,106,80000.0,Sofa,Furniture,online,Delhi,2026-04-11,3,Card,0.2,Ch***@yahoo.com,******5574,successful,192000.0,2026,4,2
4451,1125,Jeanne Suarez,107,50000.0,Dining Table,Furniture,offline,Mumbai,2026-01-19,2,NetBanking,0.15,Je***@yahoo.com,******4212,successful,85000.0,2026,1,1
4452,1109,Michael Wilkins,105,45000.0,Tv,Electronics,online,Delhi,2025-06-14,4,NetBanking,0.3,Mi***@yahoo.com,******9388,successful,126000.0,2025,6,2
4453,1378,Joyce Simmons,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-01-05,2,Card,0.4,Jo***@yahoo.com,******1049,successful,54000.0,2025,1,1
4454,1901,Michael Harrison,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-12-04,1,Cash,0.4,Mi***@yahoo.com,******6236,successful,9000.0,2025,12,4
4455,1454,Shelly Smith,104,8000.0,Shoes,Clothing,online,Mumbai,2026-02-21,4,NetBanking,0.25,Sh***@gmail.com,******2047,successful,24000.0,2026,2,1
4456,1776,Jason Johns,104,8000.0,Shoes,Clothing,online,Chennai,2025-12-11,1,UPI,0.4,Ja***@gmail.com,******0561,successful,4800.0,2025,12,4
4457,1673,Carol Figueroa,102,70000.0,Phone,Electronics,offline,Bangalore,2025-08-17,4,NetBanking,0.05,Ca***@yahoo.com,******7666,successful,266000.0,2025,8,3
4458,1286,Michele Lewis,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-12-19,4,Card,0.3,Mi***@outlook.com,******0025,successful,182000.0,2025,12,4
4459,1465,Sharon Hernandez,105,45000.0,Tv,Electronics,online,Delhi,2025-07-14,5,NetBanking,0.25,Sh***@gmail.com,******8290,successful,168750.0,2025,7,3
4460,1147,Kimberly Martin,104,8000.0,Shoes,Clothing,offline,Delhi,2025-07-16,5,Card,0.35,Ki***@gmail.com,******5166,successful,26000.0,2025,7,3
4461,1806,Michele Lewis,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-12-20,5,Card,0.25,Mi***@yahoo.com,******6142,successful,243750.0,2025,12,4
4462,1852,Henry Wyatt,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-04-22,2,Cash,0.4,He***@gmail.com,******7990,successful,60000.0,2025,4,2
4463,1070,Mark Holt,103,1300.0,Shirt,Clothing,online,Delhi,2025-10-11,5,Card,0.4,Ma***@gmail.com,******8962,successful,3900.0,2025,10,4
4464,1442,Donna Jackson,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-08-24,4,NetBanking,0.35,Do***@gmail.com,******5285,successful,169000.0,2025,8,3
4465,1661,Amanda Huff,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-12-30,1,UPI,0.05,Am***@gmail.com,******6138,successful,42750.0,2025,12,4
4466,1353,Tonya Johnson,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-06-04,5,NetBanking,0.25,To***@gmail.com,******2216,successful,168750.0,2025,6,2
4467,1494,Pamela Wong,101,250000.0,Laptop,Electronics,offline,Chennai,2025-11-08,1,UPI,0.3,Pa***@outlook.com,******7760,successful,175000.0,2025,11,4
4468,1708,Lori Bell,106,80000.0,Sofa,Furniture,online,Chennai,2025-07-31,3,UPI,0.4,Lo***@outlook.com,******5347,successful,144000.0,2025,7,3
4469,1090,Richard Walker,106,80000.0,Sofa,Furniture,online,Chennai,2025-05-06,1,Card,0.25,Ri***@outlook.com,******1158,successful,60000.0,2025,5,2
4470,1618,Malik Torres,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-08-23,3,UPI,0.25,Ma***@gmail.com,******5612,successful,33750.0,2025,8,3
4471,1729,Samuel Bishop,106,80000.0,Sofa,Furniture,online,Bangalore,2025-06-12,3,NetBanking,0.4,Sa***@outlook.com,******3860,successful,144000.0,2025,6,2
4472,1443,Hailey Watson,109,65000.0,Refrigerator,Home Appliances,online,Bangalore,2025-05-02,5,Card,0.4,Ha***@outlook.com,******4465,successful,195000.0,2025,5,2
4473,1981,Jennifer Foster,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-01-13,3,Card,0.3,Je***@outlook.com,******2694,successful,105000.0,2026,1,1
4474,1441,Alison Tucker,101,250000.0,Laptop,Electronics,offline,Hyderabad,2026-02-17,4,Card,0.25,Al***@gmail.com,******3094,successful,750000.0,2026,2,1
4475,1748,Misty Hensley,104,8000.0,Shoes,Clothing,online,Delhi,2025-06-04,2,Cash,0.05,Mi***@gmail.com,******4398,successful,15200.0,2025,6,2
4476,1791,Brenda Owens,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-10-11,3,UPI,0.4,Br***@gmail.com,******2030,successful,14400.0,2025,10,4
4477,1584,Megan Cruz,103,1300.0,Shirt,Clothing,offline,Mumbai,2025-11-15,1,Card,0.3,Me***@yahoo.com,******9564,successful,910.0,2025,11,4
4478,1875,Jason Prince,103,1300.0,Shirt,Clothing,offline,Chennai,2025-06-27,3,Card,0.3,Ja***@yahoo.com,******2906,successful,2730.0,2025,6,2
4479,1976,Hannah Snow,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-12-10,1,Card,0.1,Ha***@gmail.com,******0289,successful,13500.0,2025,12,4
4480,1772,Alexandra Lane,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-08-17,3,NetBanking,0.25,Al***@gmail.com,******9427,successful,33750.0,2025,8,3
4481,1369,Ashley Myers,104,8000.0,Shoes,Clothing,online,Chennai,2026-03-04,2,Card,0.2,As***@gmail.com,******3431,successful,12800.0,2026,3,1
4482,1084,Nicole Moss,103,1300.0,Shirt,Clothing,offline,Delhi,2025-07-10,1,Card,0.15,Ni***@gmail.com,******7993,successful,1105.0,2025,7,3
4483,1233,Heather Reilly,110,45000.0,Microwave,Home Appliances,offline,Bangalore,2025-10-07,4,UPI,0.15,He***@gmail.com,******0068,successful,153000.0,2025,10,4
4484,1686,Jennifer Perry,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-06-20,3,NetBanking,0.05,Je***@yahoo.com,******3551,successful,22800.0,2025,6,2
4485,1398,Nancy Howell,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-08-13,3,UPI,0.4,Na***@gmail.com,******1413,successful,27000.0,2025,8,3
4485,1398,Nancy Howell,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-08-13,3,UPI,0.4,Na***@gmail.com,******1413,failed,27000.0,2025,8,3
4486,1321,Daniel Taylor,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-12-07,1,UPI,0.15,Da***@gmail.com,******3962,successful,42500.0,2025,12,4
4487,1294,Peter Reed,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-10-23,4,UPI,0.2,Pe***@yahoo.com,******7125,successful,224000.0,2025,10,4
4488,1287,Roy Mack,106,80000.0,Sofa,Furniture,online,Mumbai,2025-06-29,5,UPI,0.3,Ro***@gmail.com,******4481,successful,280000.0,2025,6,2
4489,1858,Christopher Hansen,103,1300.0,Shirt,Clothing,offline,Delhi,2025-08-16,1,Cash,0.25,Ch***@yahoo.com,******1404,successful,975.0,2025,8,3
4490,1392,William Montgomery,101,250000.0,Laptop,Electronics,offline,Chennai,2026-02-03,4,UPI,0.4,Wi***@yahoo.com,******9050,successful,600000.0,2026,2,1
4491,1340,Abigail Schmidt,106,80000.0,Sofa,Furniture,online,Delhi,2026-03-19,1,UPI,0.05,Ab***@gmail.com,******7792,successful,76000.0,2026,3,1
4492,1075,Peter Long,101,250000.0,Laptop,Electronics,online,Chennai,2025-11-05,3,Cash,0.35,Pe***@outlook.com,******3141,successful,487500.0,2025,11,4
4493,1930,Angie Landry,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-08-04,5,Cash,0.25,An***@outlook.com,******7470,successful,187500.0,2025,8,3
4494,1413,Emily Hinton,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-07-29,1,Cash,0.4,Em***@yahoo.com,******1689,successful,27000.0,2025,7,3
4495,1894,Marcus Bentley,101,250000.0,Laptop,Electronics,offline,Delhi,2025-05-13,3,NetBanking,0.25,Ma***@yahoo.com,******1762,successful,562500.0,2025,5,2
4496,1158,Bryan Cunningham,102,70000.0,Phone,Electronics,online,Chennai,2026-10-04,4,UPI,0.05,Br***@yahoo.com,******1378,successful,266000.0,2026,10,4
4497,1296,Calvin Powell,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-06-19,1,NetBanking,0.05,Ca***@outlook.com,******7892,successful,61750.0,2025,6,2
4498,1033,Craig Osborn,102,70000.0,Phone,Electronics,online,Mumbai,2025-10-28,1,Cash,0.4,Cr***@outlook.com,******1863,successful,42000.0,2025,10,4
4499,1435,Jeffrey Wood,102,70000.0,Phone,Electronics,online,Hyderabad,2025-10-10,3,UPI,0.1,Je***@gmail.com,******5289,successful,189000.0,2025,10,4
4500,1816,Allison Young,101,250000.0,Laptop,Electronics,online,Mumbai,2025-05-20,1,Card,0.15,Al***@gmail.com,******5113,successful,212500.0,2025,5,2
4501,1703,Elizabeth Richards,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-11-03,3,UPI,0.15,El***@gmail.com,******7757,successful,114750.0,2025,11,4
4502,1120,Jennifer Young,103,1300.0,Shirt,Clothing,online,Mumbai,2026-02-28,5,NetBanking,0.15,Je***@gmail.com,******0939,successful,5525.0,2026,2,1
4503,1092,Darrell Hines,110,45000.0,Microwave,Home Appliances,offline,Chennai,2025-09-06,2,UPI,0.25,Da***@outlook.com,******5514,successful,67500.0,2025,9,3
4504,1693,Deanna Mcguire,101,250000.0,Laptop,Electronics,online,Mumbai,2026-06-02,5,Card,0.4,De***@gmail.com,******1571,successful,750000.0,2026,6,2
4505,1026,Johnny Casey,102,70000.0,Phone,Electronics,offline,Delhi,2025-06-22,5,NetBanking,0.2,Jo***@outlook.com,******6846,successful,280000.0,2025,6,2
4506,1083,Tina Hawkins,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-07-22,2,Card,0.3,Ti***@yahoo.com,******2636,successful,91000.0,2025,7,3
4507,1593,Michael Lucas,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2026-02-11,3,NetBanking,0.15,Mi***@yahoo.com,******5928,successful,114750.0,2026,2,1
4508,1809,David Nelson,104,8000.0,Shoes,Clothing,online,Delhi,2025-03-08,3,NetBanking,0.1,Da***@gmail.com,******2653,successful,21600.0,2025,3,1
4509,1475,Jeremiah Jensen,107,50000.0,Dining Table,Furniture,online,Delhi,2026-03-11,2,Card,0.25,Je***@gmail.com,******5561,successful,75000.0,2026,3,1
4510,1997,Michelle Meyer,103,1300.0,Shirt,Clothing,online,Delhi,2026-03-31,1,Cash,0.05,Mi***@gmail.com,******9815,successful,1235.0,2026,3,1
4510,1997,Michelle Meyer,103,1300.0,Shirt,Clothing,online,Delhi,2026-03-31,1,Cash,0.05,Mi***@gmail.com,******9815,failed,1235.0,2026,3,1
4511,1345,Alexander Clark,105,45000.0,Tv,Electronics,online,Mumbai,2025-09-10,5,Card,0.35,Al***@yahoo.com,******7317,successful,146250.0,2025,9,3
4512,1983,Tara David,104,8000.0,Shoes,Clothing,online,Mumbai,2026-02-22,1,NetBanking,0.35,Ta***@outlook.com,******1348,successful,5200.0,2026,2,1
4513,1644,Kathy Davis,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2026-02-11,2,UPI,0.05,Ka***@gmail.com,******4935,successful,28500.0,2026,2,1
4514,1845,Brendan Ruiz,101,250000.0,Laptop,Electronics,offline,Bangalore,2026-01-04,1,Cash,0.2,Br***@gmail.com,******0041,successful,200000.0,2026,1,1
4515,1859,Joseph Herrera,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-08-01,1,NetBanking,0.3,Jo***@gmail.com,******4728,successful,45500.0,2025,8,3
4516,1019,Judy Graham,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2026-04-10,3,Cash,0.2,Ju***@outlook.com,******4595,successful,120000.0,2026,4,2
4517,1994,Laurie Barnes,104,8000.0,Shoes,Clothing,offline,Hyderabad,2025-11-20,5,Cash,0.05,La***@yahoo.com,******3067,successful,38000.0,2025,11,4
4518,1605,Brian Taylor,104,8000.0,Shoes,Clothing,online,Hyderabad,2026-12-01,1,Cash,0.35,Br***@outlook.com,******9470,successful,5200.0,2026,12,4
4519,1139,Eric Hunter,102,70000.0,Phone,Electronics,offline,Delhi,2025-09-16,4,Card,0.1,Er***@outlook.com,******8292,successful,252000.0,2025,9,3
4520,1092,Darrell Hines,102,70000.0,Phone,Electronics,online,Chennai,2026-01-30,3,NetBanking,0.3,Da***@outlook.com,******5514,successful,147000.0,2026,1,1
4521,1220,Andrew Pena,105,45000.0,Tv,Electronics,offline,Mumbai,2025-08-19,5,UPI,0.35,An***@gmail.com,******4115,successful,146250.0,2025,8,3
4522,1548,Christina Porter,107,50000.0,Dining Table,Furniture,offline,Hyderabad,2025-05-11,3,UPI,0.35,Ch***@yahoo.com,******3259,successful,97500.0,2025,5,2
4523,1070,Mark Holt,102,70000.0,Phone,Electronics,offline,Delhi,2026-06-01,1,NetBanking,0.05,Ma***@gmail.com,******8962,successful,66500.0,2026,6,2
4524,1495,Ashley Mitchell,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-06-13,5,NetBanking,0.25,As***@gmail.com,******4134,successful,168750.0,2025,6,2
4525,1109,Michael Wilkins,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-07-28,3,NetBanking,0.3,Mi***@yahoo.com,******9388,successful,94500.0,2025,7,3
4526,1504,Matthew Byrd,104,8000.0,Shoes,Clothing,offline,Delhi,2025-05-22,1,Card,0.25,Ma***@outlook.com,******6218,successful,6000.0,2025,5,2
4527,1132,Sara Perez,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2026-01-26,1,Card,0.25,Sa***@outlook.com,******8923,successful,11250.0,2026,1,1
4528,1675,Karen Cain,106,80000.0,Sofa,Furniture,online,Bangalore,2025-11-01,3,NetBanking,0.35,Ka***@gmail.com,******5731,successful,156000.0,2025,11,4
4529,1352,Susan Johnson,109,65000.0,Refrigerator,Home Appliances,online,Chennai,2025-10-22,2,NetBanking,0.25,Su***@outlook.com,******0056,successful,97500.0,2025,10,4
4530,1968,Bill Wong,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-11-07,1,NetBanking,0.2,Bi***@gmail.com,******3595,successful,64000.0,2025,11,4
4530,1968,Bill Wong,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-11-07,1,NetBanking,0.2,Bi***@gmail.com,******3595,failed,64000.0,2025,11,4
4531,1981,Jennifer Foster,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-09-29,4,NetBanking,0.15,Je***@outlook.com,******2694,successful,51000.0,2025,9,3
4532,1812,Duane Lawrence,105,45000.0,Tv,Electronics,online,Delhi,2025-06-27,1,UPI,0.35,Du***@gmail.com,******2388,successful,29250.0,2025,6,2
4533,1821,Frank Bean,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-10-25,5,UPI,0.25,Fr***@outlook.com,******6696,successful,187500.0,2025,10,4
4534,1216,Patricia Larson,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-10-13,3,UPI,0.3,Pa***@gmail.com,******7790,successful,105000.0,2025,10,4
4535,1279,Martin Bass,101,250000.0,Laptop,Electronics,online,Chennai,2026-01-22,1,Card,0.4,Ma***@gmail.com,******8762,successful,150000.0,2026,1,1
4536,1042,Richard Nguyen,107,50000.0,Dining Table,Furniture,online,Delhi,2025-05-18,5,Cash,0.25,Ri***@gmail.com,******7291,successful,187500.0,2025,5,2
4537,1567,Nicholas Johnston,105,45000.0,Tv,Electronics,offline,Delhi,2026-02-21,3,Cash,0.35,Ni***@gmail.com,******5499,successful,87750.0,2026,2,1
4538,1926,David Johnson,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-09-19,5,Card,0.25,Da***@gmail.com,******7388,successful,187500.0,2025,9,3
4539,1982,Isaiah Hartman,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-08-25,5,UPI,0.35,Is***@gmail.com,******7284,successful,48750.0,2025,8,3
4540,1383,John Lutz,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-06-30,5,UPI,0.25,Jo***@outlook.com,******9268,successful,168750.0,2025,6,2
4541,1693,Deanna Mcguire,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-10-04,3,UPI,0.3,De***@gmail.com,******1571,successful,136500.0,2026,10,4
4542,1760,Brittney Johnson,106,80000.0,Sofa,Furniture,online,Delhi,2026-02-23,4,NetBanking,0.35,Br***@gmail.com,******6979,successful,208000.0,2026,2,1
4543,1196,Ashley Ortiz,106,80000.0,Sofa,Furniture,offline,Bangalore,2025-12-28,-1,NetBanking,0.1,As***@gmail.com,******7093,successful,-72000.0,2025,12,4
4544,1690,Anthony Evans,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-06-26,3,Card,0.1,An***@gmail.com,******5645,successful,121500.0,2025,6,2
4544,1690,Anthony Evans,110,45000.0,Microwave,Home Appliances,online,Delhi,2025-06-26,3,Card,0.1,An***@gmail.com,******5645,failed,121500.0,2025,6,2
4545,1502,Jillian Soto,105,45000.0,Tv,Electronics,online,Hyderabad,2026-04-07,2,Cash,0.1,Ji***@gmail.com,******8229,successful,81000.0,2026,4,2
4546,1953,Andrea Smith,102,70000.0,Phone,Electronics,online,Hyderabad,2025-12-02,2,NetBanking,0.1,An***@gmail.com,******9274,successful,126000.0,2025,12,4
4547,1968,Bill Wong,106,80000.0,Sofa,Furniture,offline,Hyderabad,2025-10-15,4,NetBanking,0.1,Bi***@gmail.com,******3595,successful,288000.0,2025,10,4
4548,1205,Timothy Jimenez,102,70000.0,Phone,Electronics,online,Bangalore,2025-04-25,1,UPI,0.35,Ti***@gmail.com,******8888,successful,45500.0,2025,4,2
4549,1101,Timothy Smith,105,45000.0,Tv,Electronics,offline,Delhi,2025-11-11,1,NetBanking,0.1,Ti***@gmail.com,******8404,successful,40500.0,2025,11,4
